source,count,alignment,alignment_score,last_update,cycle
google_news_economia,3548,Pro-Gobierno,0.06,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
eldiario,3268,Contra-Gobierno,-0.14,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
huffington_es,3002,Contra-Gobierno,-0.08,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elespanol,2260,Pro-Gobierno,0.12,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
expansion,2126,Pro-Gobierno,0.04,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elmundo,2121,Contra-Gobierno,-0.11,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
google_news_politica,1718,Pro-Gobierno,0.25,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
france24_es,1601,Contra-Gobierno,-0.05,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
europapress,1125,Contra-Gobierno,-0.15,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elconfidencial,705,Contra-Gobierno,-0.11,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elmundo_espana,517,Contra-Gobierno,-0.26,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
bbc_mundo,512,Contra-Gobierno,-0.04,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elmundo_internacional,424,Contra-Gobierno,-0.04,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
maldita,319,Pro-Gobierno,0.09,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
newtral,273,Contra-Gobierno,-0.09,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
efe,266,Contra-Gobierno,-0.03,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
efe_espana,24,Neutral,0.0,2026-04-24 20:07:37+00:00,2026-04-24 20:07:37
20minutos,9625,Contra-Gobierno,-0.08,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
google_news_es,9556,Contra-Gobierno,-0.09,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
okdiario,9084,Contra-Gobierno,-0.07,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
levante_emv,8468,Contra-Gobierno,-0.11,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
google_news_internacional,8462,Pro-Gobierno,0.03,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
heraldo_aragon,7314,Contra-Gobierno,-0.08,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elcorreo,7314,Contra-Gobierno,-0.08,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
lavanguardia,5705,Contra-Gobierno,-0.09,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elpais,5267,Contra-Gobierno,-0.09,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
sur,3896,Contra-Gobierno,-0.1,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
google_news_economia,3548,Pro-Gobierno,0.06,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
huffington_es,3004,Contra-Gobierno,-0.08,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elespanol,2260,Pro-Gobierno,0.12,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
expansion,2126,Pro-Gobierno,0.04,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elmundo,2121,Contra-Gobierno,-0.11,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
google_news_politica,1721,Pro-Gobierno,0.25,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
france24_es,1602,Contra-Gobierno,-0.05,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elconfidencial,705,Contra-Gobierno,-0.11,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elmundo_espana,517,Contra-Gobierno,-0.26,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
bbc_mundo,513,Contra-Gobierno,-0.04,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elmundo_internacional,424,Contra-Gobierno,-0.04,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
maldita,319,Pro-Gobierno,0.09,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
newtral,273,Contra-Gobierno,-0.09,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
efe,266,Contra-Gobierno,-0.03,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
efe_espana,24,Neutral,0.0,2026-04-24 20:37:40+00:00,2026-04-24 20:37:40
20minutos,9629,Contra-Gobierno,-0.08,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
google_news_es,9567,Contra-Gobierno,-0.09,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
okdiario,9084,Contra-Gobierno,-0.07,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
levante_emv,8472,Contra-Gobierno,-0.11,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
google_news_internacional,8465,Pro-Gobierno,0.03,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elcorreo,7314,Contra-Gobierno,-0.08,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
lavanguardia,5705,Contra-Gobierno,-0.09,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elpais,5269,Contra-Gobierno,-0.09,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
sur,3896,Contra-Gobierno,-0.1,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
google_news_economia,3548,Pro-Gobierno,0.06,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
huffington_es,3006,Contra-Gobierno,-0.08,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elespanol,2260,Pro-Gobierno,0.12,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
expansion,2126,Pro-Gobierno,0.04,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elmundo,2122,Contra-Gobierno,-0.11,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
google_news_politica,1722,Pro-Gobierno,0.25,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
france24_es,1602,Contra-Gobierno,-0.05,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elconfidencial,705,Contra-Gobierno,-0.11,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
bbc_mundo,513,Contra-Gobierno,-0.04,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elmundo_internacional,424,Contra-Gobierno,-0.04,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
maldita,319,Pro-Gobierno,0.09,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
newtral,273,Contra-Gobierno,-0.09,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
efe,266,Contra-Gobierno,-0.03,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
efe_espana,24,Neutral,0.0,2026-04-24 21:07:30+00:00,2026-04-24 21:07:30
20minutos,9630,Contra-Gobierno,-0.08,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
google_news_es,9575,Contra-Gobierno,-0.09,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
okdiario,9088,Contra-Gobierno,-0.07,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
levante_emv,8474,Contra-Gobierno,-0.11,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
google_news_internacional,8465,Pro-Gobierno,0.03,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elcorreo,7317,Contra-Gobierno,-0.08,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elpais,5271,Contra-Gobierno,-0.09,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
sur,3901,Contra-Gobierno,-0.1,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
google_news_economia,3549,Pro-Gobierno,0.06,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elespanol,2261,Pro-Gobierno,0.12,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
expansion,2126,Pro-Gobierno,0.04,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elmundo,2122,Contra-Gobierno,-0.11,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
google_news_politica,1722,Pro-Gobierno,0.25,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
france24_es,1603,Contra-Gobierno,-0.05,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elconfidencial,706,Contra-Gobierno,-0.11,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
bbc_mundo,513,Contra-Gobierno,-0.04,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elmundo_internacional,424,Contra-Gobierno,-0.04,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
maldita,319,Pro-Gobierno,0.09,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
newtral,273,Contra-Gobierno,-0.09,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
efe,266,Contra-Gobierno,-0.03,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
efe_espana,24,Neutral,0.0,2026-04-24 21:37:44+00:00,2026-04-24 21:37:44
20minutos,9631,Contra-Gobierno,-0.08,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
google_news_es,9577,Contra-Gobierno,-0.09,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
okdiario,9093,Contra-Gobierno,-0.07,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
levante_emv,8475,Contra-Gobierno,-0.11,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
google_news_internacional,8466,Pro-Gobierno,0.03,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elcorreo,7326,Contra-Gobierno,-0.08,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elpais,5272,Contra-Gobierno,-0.09,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
sur,3903,Contra-Gobierno,-0.1,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
google_news_economia,3549,Pro-Gobierno,0.06,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elespanol,2261,Pro-Gobierno,0.12,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
expansion,2126,Pro-Gobierno,0.04,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elmundo,2124,Contra-Gobierno,-0.11,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
google_news_politica,1722,Pro-Gobierno,0.25,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
france24_es,1609,Contra-Gobierno,-0.04,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elconfidencial,706,Contra-Gobierno,-0.11,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
bbc_mundo,513,Contra-Gobierno,-0.04,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elmundo_internacional,424,Contra-Gobierno,-0.04,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
maldita,319,Pro-Gobierno,0.09,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
newtral,273,Contra-Gobierno,-0.09,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
efe,266,Contra-Gobierno,-0.03,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
efe_espana,24,Neutral,0.0,2026-04-24 22:08:12+00:00,2026-04-24 22:08:12
20minutos,9631,Contra-Gobierno,-0.08,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
google_news_es,9584,Contra-Gobierno,-0.09,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
okdiario,9095,Contra-Gobierno,-0.07,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
levante_emv,8475,Contra-Gobierno,-0.11,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
google_news_internacional,8473,Pro-Gobierno,0.03,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elcorreo,7335,Contra-Gobierno,-0.08,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elpais,5272,Contra-Gobierno,-0.09,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
sur,3915,Contra-Gobierno,-0.1,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
google_news_economia,3549,Pro-Gobierno,0.06,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elespanol,2263,Pro-Gobierno,0.12,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
expansion,2132,Pro-Gobierno,0.04,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elmundo,2124,Contra-Gobierno,-0.11,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
google_news_politica,1726,Pro-Gobierno,0.25,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
france24_es,1611,Contra-Gobierno,-0.04,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elconfidencial,706,Contra-Gobierno,-0.11,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
bbc_mundo,513,Contra-Gobierno,-0.04,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elmundo_internacional,428,Contra-Gobierno,-0.04,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
maldita,319,Pro-Gobierno,0.09,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
newtral,273,Contra-Gobierno,-0.09,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
efe,266,Contra-Gobierno,-0.03,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
efe_espana,24,Neutral,0.0,2026-04-24 22:37:49+00:00,2026-04-24 22:37:49
20minutos,9631,Contra-Gobierno,-0.08,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
google_news_es,9589,Contra-Gobierno,-0.09,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
okdiario,9095,Contra-Gobierno,-0.07,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
levante_emv,8475,Contra-Gobierno,-0.11,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
google_news_internacional,8475,Pro-Gobierno,0.03,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elcorreo,7352,Contra-Gobierno,-0.08,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elpais,5272,Contra-Gobierno,-0.09,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
sur,3924,Contra-Gobierno,-0.1,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
google_news_economia,3551,Pro-Gobierno,0.06,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elespanol,2263,Pro-Gobierno,0.12,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
expansion,2143,Pro-Gobierno,0.04,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elmundo,2131,Contra-Gobierno,-0.11,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
google_news_politica,1727,Pro-Gobierno,0.25,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
france24_es,1611,Contra-Gobierno,-0.04,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elconfidencial,706,Contra-Gobierno,-0.11,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
bbc_mundo,514,Contra-Gobierno,-0.04,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elmundo_internacional,428,Contra-Gobierno,-0.04,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
maldita,319,Pro-Gobierno,0.09,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
newtral,273,Contra-Gobierno,-0.09,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
efe,266,Contra-Gobierno,-0.03,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
efe_espana,24,Neutral,0.0,2026-04-24 23:07:49+00:00,2026-04-24 23:07:49
20minutos,9631,Contra-Gobierno,-0.08,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
google_news_es,9594,Contra-Gobierno,-0.09,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
okdiario,9095,Contra-Gobierno,-0.07,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
google_news_internacional,8478,Pro-Gobierno,0.03,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
levante_emv,8475,Contra-Gobierno,-0.11,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elcorreo,7359,Contra-Gobierno,-0.08,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elpais,5272,Contra-Gobierno,-0.09,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
sur,3924,Contra-Gobierno,-0.1,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
google_news_economia,3551,Pro-Gobierno,0.06,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
eldiario,3270,Contra-Gobierno,-0.14,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elespanol,2263,Pro-Gobierno,0.12,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
expansion,2143,Pro-Gobierno,0.04,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elmundo,2138,Contra-Gobierno,-0.11,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
google_news_politica,1727,Pro-Gobierno,0.25,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
france24_es,1612,Contra-Gobierno,-0.04,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
europapress,1126,Contra-Gobierno,-0.15,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
infolibre,893,Contra-Gobierno,-0.18,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elconfidencial,706,Contra-Gobierno,-0.11,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elmundo_espana,518,Contra-Gobierno,-0.26,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
bbc_mundo,515,Contra-Gobierno,-0.04,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elmundo_internacional,428,Contra-Gobierno,-0.04,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
el_confidencial_tech,393,Contra-Gobierno,-0.03,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
maldita,319,Pro-Gobierno,0.09,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elpais_internacional,289,Contra-Gobierno,-0.05,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
newtral,273,Contra-Gobierno,-0.09,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
efe,266,Contra-Gobierno,-0.03,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
el_confidencial_economia,135,Contra-Gobierno,-0.01,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
elpais_espana,130,Contra-Gobierno,-0.24,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
efe_espana,24,Neutral,0.0,2026-04-24 23:37:28+00:00,2026-04-24 23:37:28
20minutos,9631,Contra-Gobierno,-0.08,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
google_news_es,9596,Contra-Gobierno,-0.09,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
okdiario,9095,Contra-Gobierno,-0.07,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
google_news_internacional,8478,Pro-Gobierno,0.03,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
levante_emv,8475,Contra-Gobierno,-0.11,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
elcorreo,7361,Contra-Gobierno,-0.08,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
heraldo_aragon,7315,Contra-Gobierno,-0.08,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
lavanguardia,5712,Contra-Gobierno,-0.09,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
elpais,5275,Contra-Gobierno,-0.09,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
sur,3933,Contra-Gobierno,-0.1,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
google_news_economia,3551,Pro-Gobierno,0.06,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
eldiario,3270,Contra-Gobierno,-0.14,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
huffington_es,3007,Contra-Gobierno,-0.08,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
elespanol,2263,Pro-Gobierno,0.12,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
expansion,2143,Pro-Gobierno,0.04,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
elmundo,2139,Contra-Gobierno,-0.11,2026-04-25 00:07:44+00:00,2026-04-25 00:07:44
