source,agenda_score,follower_score,times_first,times_follower,topics_total,news_count,role,last_update,cycle
maldita,0.0,100.0,0,2,2,16,Seguidor,2026-03-09 14:02,2026-03-09 14:02
newtral,60.0,40.0,3,2,5,19,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
france24_es,59.3,40.7,16,11,27,168,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
bbc_mundo,55.6,44.4,5,4,9,29,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
europapress,51.4,48.6,19,18,37,75,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
elmundo_espana,50.0,50.0,3,3,6,32,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
google_news_es,48.5,51.5,100,106,206,704,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
okdiario,47.3,52.7,52,58,110,724,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
elcorreo,46.3,53.7,56,65,121,542,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
expansion,42.9,57.1,15,20,35,135,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
elespanol,42.6,57.4,20,27,47,154,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
20minutos,41.8,58.2,69,96,165,673,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
huffington_es,40.7,59.3,22,32,54,212,Marcador de agenda,2026-03-09 14:32,2026-03-09 14:32
eldiario,39.7,60.3,29,44,73,259,Mixto,2026-03-09 14:32,2026-03-09 14:32
lavanguardia,38.5,61.5,55,88,143,647,Mixto,2026-03-09 14:32,2026-03-09 14:32
google_news_politica,36.4,63.6,8,14,22,54,Mixto,2026-03-09 14:32,2026-03-09 14:32
elpais,36.4,63.6,40,70,110,410,Mixto,2026-03-09 14:32,2026-03-09 14:32
elmundo,32.1,67.9,18,38,56,177,Mixto,2026-03-09 14:32,2026-03-09 14:32
levante_emv,31.9,68.1,46,98,144,626,Mixto,2026-03-09 14:32,2026-03-09 14:32
heraldo_aragon,27.3,72.7,27,72,99,722,Mixto,2026-03-09 14:32,2026-03-09 14:32
elconfidencial,26.7,73.3,4,11,15,54,Mixto,2026-03-09 14:32,2026-03-09 14:32
elmundo_internacional,25.0,75.0,1,3,4,19,Mixto,2026-03-09 14:32,2026-03-09 14:32
infolibre,24.0,76.0,6,19,25,80,Mixto,2026-03-09 14:32,2026-03-09 14:32
elpais_internacional,11.1,88.9,1,8,9,28,Seguidor,2026-03-09 14:32,2026-03-09 14:32
maldita,0.0,100.0,0,2,2,17,Seguidor,2026-03-09 14:32,2026-03-09 14:32
france24_es,59.3,40.7,16,11,27,168,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
europapress,57.1,42.9,20,15,35,76,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
bbc_mundo,55.6,44.4,5,4,9,28,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
newtral,50.0,50.0,2,2,4,17,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
google_news_es,46.6,53.4,96,110,206,703,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
okdiario,45.5,54.5,51,61,112,727,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
elcorreo,44.5,55.5,53,66,119,553,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
elpais_internacional,44.4,55.6,4,5,9,28,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
expansion,44.4,55.6,16,20,36,136,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
20minutos,43.3,56.7,71,93,164,678,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
elespanol,40.9,59.1,18,26,44,156,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
eldiario,40.5,59.5,30,44,74,259,Marcador de agenda,2026-03-09 15:02,2026-03-09 15:02
huffington_es,38.9,61.1,21,33,54,211,Mixto,2026-03-09 15:02,2026-03-09 15:02
lavanguardia,37.5,62.5,54,90,144,647,Mixto,2026-03-09 15:02,2026-03-09 15:02
elmundo,35.7,64.3,20,36,56,180,Mixto,2026-03-09 15:02,2026-03-09 15:02
elpais,35.6,64.4,42,76,118,409,Mixto,2026-03-09 15:02,2026-03-09 15:02
elconfidencial,33.3,66.7,5,10,15,54,Mixto,2026-03-09 15:02,2026-03-09 15:02
levante_emv,32.9,67.1,48,98,146,636,Mixto,2026-03-09 15:02,2026-03-09 15:02
heraldo_aragon,31.0,69.0,31,69,100,723,Mixto,2026-03-09 15:02,2026-03-09 15:02
google_news_politica,27.3,72.7,6,16,22,54,Mixto,2026-03-09 15:02,2026-03-09 15:02
elmundo_internacional,25.0,75.0,1,3,4,19,Mixto,2026-03-09 15:02,2026-03-09 15:02
elmundo_espana,20.0,80.0,1,4,5,31,Mixto,2026-03-09 15:02,2026-03-09 15:02
infolibre,19.2,80.8,5,21,26,81,Seguidor,2026-03-09 15:02,2026-03-09 15:02
maldita,0.0,100.0,0,1,1,17,Seguidor,2026-03-09 15:02,2026-03-09 15:02
newtral,75.0,25.0,3,1,4,17,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
europapress,60.0,40.0,21,14,35,78,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
bbc_mundo,60.0,40.0,6,4,10,28,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
france24_es,55.6,44.4,15,12,27,164,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
google_news_es,46.3,53.7,93,108,201,709,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
okdiario,46.2,53.8,54,63,117,732,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
expansion,44.7,55.3,17,21,38,135,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
20minutos,43.4,56.6,72,94,166,702,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
huffington_es,43.1,56.9,22,29,51,213,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
elcorreo,40.8,59.2,49,71,120,557,Marcador de agenda,2026-03-09 15:32,2026-03-09 15:32
elespanol,38.3,61.7,18,29,47,154,Mixto,2026-03-09 15:32,2026-03-09 15:32
lavanguardia,37.7,62.3,52,86,138,645,Mixto,2026-03-09 15:32,2026-03-09 15:32
elpais,37.4,62.6,46,77,123,415,Mixto,2026-03-09 15:32,2026-03-09 15:32
eldiario,37.3,62.7,28,47,75,259,Mixto,2026-03-09 15:32,2026-03-09 15:32
elmundo,36.8,63.2,21,36,57,182,Mixto,2026-03-09 15:32,2026-03-09 15:32
levante_emv,34.0,66.0,51,99,150,641,Mixto,2026-03-09 15:32,2026-03-09 15:32
elmundo_espana,33.3,66.7,2,4,6,31,Mixto,2026-03-09 15:32,2026-03-09 15:32
elpais_internacional,33.3,66.7,3,6,9,28,Mixto,2026-03-09 15:32,2026-03-09 15:32
google_news_politica,31.8,68.2,7,15,22,53,Mixto,2026-03-09 15:32,2026-03-09 15:32
elconfidencial,29.4,70.6,5,12,17,54,Mixto,2026-03-09 15:32,2026-03-09 15:32
heraldo_aragon,28.6,71.4,28,70,98,730,Mixto,2026-03-09 15:32,2026-03-09 15:32
elmundo_internacional,25.0,75.0,1,3,4,19,Mixto,2026-03-09 15:32,2026-03-09 15:32
infolibre,15.4,84.6,4,22,26,80,Seguidor,2026-03-09 15:32,2026-03-09 15:32
maldita,0.0,100.0,0,1,1,13,Seguidor,2026-03-09 15:32,2026-03-09 15:32
bbc_mundo,60.0,40.0,6,4,10,28,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elmundo_internacional,54.5,45.5,6,5,11,27,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
europapress,54.1,45.9,20,17,37,79,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
france24_es,53.6,46.4,15,13,28,164,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
maldita,50.0,50.0,1,1,2,13,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elmundo_espana,50.0,50.0,3,3,6,31,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elpais_internacional,50.0,50.0,5,5,10,28,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
newtral,50.0,50.0,2,2,4,18,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
expansion,48.6,51.4,17,18,35,139,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
okdiario,47.1,52.9,56,63,119,725,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elconfidencial,46.7,53.3,7,8,15,54,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elcorreo,46.2,53.8,60,70,130,567,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
google_news_es,45.1,54.9,93,113,206,711,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
20minutos,42.4,57.6,73,99,172,703,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
elmundo,42.1,57.9,24,33,57,189,Marcador de agenda,2026-03-09 16:02,2026-03-09 16:02
huffington_es,38.6,61.4,22,35,57,213,Mixto,2026-03-09 16:02,2026-03-09 16:02
elespanol,38.3,61.7,18,29,47,156,Mixto,2026-03-09 16:02,2026-03-09 16:02
lavanguardia,35.8,64.2,49,88,137,650,Mixto,2026-03-09 16:02,2026-03-09 16:02
google_news_politica,34.8,65.2,8,15,23,57,Mixto,2026-03-09 16:02,2026-03-09 16:02
eldiario,34.7,65.3,26,49,75,262,Mixto,2026-03-09 16:02,2026-03-09 16:02
elpais,33.9,66.1,42,82,124,416,Mixto,2026-03-09 16:02,2026-03-09 16:02
levante_emv,31.4,68.6,48,105,153,656,Mixto,2026-03-09 16:02,2026-03-09 16:02
heraldo_aragon,29.6,70.4,29,69,98,735,Mixto,2026-03-09 16:02,2026-03-09 16:02
infolibre,20.8,79.2,5,19,24,79,Mixto,2026-03-09 16:02,2026-03-09 16:02
newtral,83.3,16.7,5,1,6,17,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
bbc_mundo,60.0,40.0,6,4,10,28,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
elmundo_internacional,54.5,45.5,6,5,11,27,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
europapress,52.6,47.4,20,18,38,79,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
elmundo_espana,50.0,50.0,3,3,6,32,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
okdiario,48.0,52.0,59,64,123,736,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
france24_es,46.9,53.1,15,17,32,170,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
elcorreo,46.7,53.3,63,72,135,575,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
expansion,45.7,54.3,16,19,35,137,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
google_news_es,44.9,55.1,96,118,214,717,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
20minutos,41.6,58.4,72,101,173,711,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
elespanol,40.0,60.0,20,30,50,156,Marcador de agenda,2026-03-09 16:32,2026-03-09 16:32
