source,target,weight,last_update,cycle
bbc_mundo,google_news_politica,47,2026-04-09 22:39:00+00:00,2026-04-09 22:39
bbc_mundo,heraldo_aragon,47,2026-04-09 22:39:00+00:00,2026-04-09 22:39
google_news_politica,lavanguardia,47,2026-04-09 22:39:00+00:00,2026-04-09 22:39
bbc_mundo,eldiario,46,2026-04-09 22:39:00+00:00,2026-04-09 22:39
heraldo_aragon,lavanguardia,46,2026-04-09 22:39:00+00:00,2026-04-09 22:39
eldiario,google_news_politica,46,2026-04-09 22:39:00+00:00,2026-04-09 22:39
eldiario,heraldo_aragon,46,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,google_news_politica,46,2026-04-09 22:39:00+00:00,2026-04-09 22:39
google_news_economia,google_news_politica,45,2026-04-09 22:39:00+00:00,2026-04-09 22:39
bbc_mundo,lavanguardia,44,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,heraldo_aragon,44,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,bbc_mundo,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
eldiario,lavanguardia,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
expansion,heraldo_aragon,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
eldiario,expansion,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
google_news_politica,infolibre,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
expansion,google_news_politica,43,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,eldiario,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
google_news_economia,heraldo_aragon,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
heraldo_aragon,infolibre,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
bbc_mundo,expansion,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
bbc_mundo,google_news_economia,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,infolibre,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
eldiario,google_news_economia,42,2026-04-09 22:39:00+00:00,2026-04-09 22:39
infolibre,lavanguardia,41,2026-04-09 22:39:00+00:00,2026-04-09 22:39
elpais,heraldo_aragon,41,2026-04-09 22:39:00+00:00,2026-04-09 22:39
expansion,lavanguardia,41,2026-04-09 22:39:00+00:00,2026-04-09 22:39
expansion,infolibre,41,2026-04-09 22:39:00+00:00,2026-04-09 22:39
20minutos,expansion,41,2026-04-09 22:39:00+00:00,2026-04-09 22:39
google_news_politica,heraldo_aragon,49,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,google_news_politica,47,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,heraldo_aragon,47,2026-04-09 23:09:00+00:00,2026-04-09 23:09
google_news_politica,lavanguardia,47,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,eldiario,46,2026-04-09 23:09:00+00:00,2026-04-09 23:09
heraldo_aragon,lavanguardia,46,2026-04-09 23:09:00+00:00,2026-04-09 23:09
eldiario,google_news_politica,46,2026-04-09 23:09:00+00:00,2026-04-09 23:09
eldiario,heraldo_aragon,46,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,google_news_politica,46,2026-04-09 23:09:00+00:00,2026-04-09 23:09
google_news_economia,google_news_politica,45,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,lavanguardia,44,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,heraldo_aragon,44,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,bbc_mundo,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
eldiario,lavanguardia,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
expansion,heraldo_aragon,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
eldiario,expansion,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
google_news_politica,infolibre,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
expansion,google_news_politica,43,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,eldiario,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
google_news_economia,heraldo_aragon,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
heraldo_aragon,infolibre,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,expansion,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
bbc_mundo,google_news_economia,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,infolibre,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
eldiario,google_news_economia,42,2026-04-09 23:09:00+00:00,2026-04-09 23:09
infolibre,lavanguardia,41,2026-04-09 23:09:00+00:00,2026-04-09 23:09
elpais,heraldo_aragon,41,2026-04-09 23:09:00+00:00,2026-04-09 23:09
expansion,lavanguardia,41,2026-04-09 23:09:00+00:00,2026-04-09 23:09
expansion,infolibre,41,2026-04-09 23:09:00+00:00,2026-04-09 23:09
20minutos,expansion,41,2026-04-09 23:09:00+00:00,2026-04-09 23:09
google_news_politica,heraldo_aragon,49,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,google_news_politica,47,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,heraldo_aragon,47,2026-04-09 23:39:00+00:00,2026-04-09 23:39
google_news_politica,lavanguardia,47,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,eldiario,46,2026-04-09 23:39:00+00:00,2026-04-09 23:39
heraldo_aragon,lavanguardia,46,2026-04-09 23:39:00+00:00,2026-04-09 23:39
eldiario,google_news_politica,46,2026-04-09 23:39:00+00:00,2026-04-09 23:39
eldiario,heraldo_aragon,46,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,google_news_politica,46,2026-04-09 23:39:00+00:00,2026-04-09 23:39
google_news_economia,google_news_politica,45,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,lavanguardia,44,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,heraldo_aragon,44,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,bbc_mundo,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
eldiario,lavanguardia,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
expansion,heraldo_aragon,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
eldiario,expansion,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
google_news_politica,infolibre,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
expansion,google_news_politica,43,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,eldiario,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
google_news_economia,heraldo_aragon,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
heraldo_aragon,infolibre,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,expansion,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
bbc_mundo,google_news_economia,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,infolibre,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
eldiario,google_news_economia,42,2026-04-09 23:39:00+00:00,2026-04-09 23:39
infolibre,lavanguardia,41,2026-04-09 23:39:00+00:00,2026-04-09 23:39
elpais,heraldo_aragon,41,2026-04-09 23:39:00+00:00,2026-04-09 23:39
expansion,lavanguardia,41,2026-04-09 23:39:00+00:00,2026-04-09 23:39
expansion,infolibre,41,2026-04-09 23:39:00+00:00,2026-04-09 23:39
20minutos,expansion,41,2026-04-09 23:39:00+00:00,2026-04-09 23:39
google_news_politica,heraldo_aragon,49,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,google_news_politica,47,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,heraldo_aragon,47,2026-04-10 00:09:00+00:00,2026-04-10 00:09
google_news_politica,lavanguardia,47,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,eldiario,46,2026-04-10 00:09:00+00:00,2026-04-10 00:09
heraldo_aragon,lavanguardia,46,2026-04-10 00:09:00+00:00,2026-04-10 00:09
eldiario,google_news_politica,46,2026-04-10 00:09:00+00:00,2026-04-10 00:09
eldiario,heraldo_aragon,46,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,google_news_politica,46,2026-04-10 00:09:00+00:00,2026-04-10 00:09
google_news_economia,google_news_politica,45,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,lavanguardia,44,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,heraldo_aragon,44,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,bbc_mundo,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
eldiario,lavanguardia,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
expansion,heraldo_aragon,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
eldiario,expansion,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
google_news_politica,infolibre,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
expansion,google_news_politica,43,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,eldiario,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
google_news_economia,heraldo_aragon,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
heraldo_aragon,infolibre,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,expansion,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
bbc_mundo,google_news_economia,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,infolibre,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
eldiario,google_news_economia,42,2026-04-10 00:09:00+00:00,2026-04-10 00:09
infolibre,lavanguardia,41,2026-04-10 00:09:00+00:00,2026-04-10 00:09
elpais,heraldo_aragon,41,2026-04-10 00:09:00+00:00,2026-04-10 00:09
expansion,lavanguardia,41,2026-04-10 00:09:00+00:00,2026-04-10 00:09
expansion,infolibre,41,2026-04-10 00:09:00+00:00,2026-04-10 00:09
20minutos,expansion,41,2026-04-10 00:09:00+00:00,2026-04-10 00:09
google_news_politica,heraldo_aragon,49,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,google_news_politica,47,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,heraldo_aragon,47,2026-04-10 00:39:00+00:00,2026-04-10 00:39
google_news_politica,lavanguardia,47,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,eldiario,46,2026-04-10 00:39:00+00:00,2026-04-10 00:39
heraldo_aragon,lavanguardia,46,2026-04-10 00:39:00+00:00,2026-04-10 00:39
eldiario,google_news_politica,46,2026-04-10 00:39:00+00:00,2026-04-10 00:39
eldiario,heraldo_aragon,46,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,google_news_politica,46,2026-04-10 00:39:00+00:00,2026-04-10 00:39
google_news_economia,google_news_politica,45,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,lavanguardia,44,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,heraldo_aragon,44,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,bbc_mundo,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
eldiario,lavanguardia,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
expansion,heraldo_aragon,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
eldiario,expansion,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
google_news_politica,infolibre,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
expansion,google_news_politica,43,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,eldiario,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
google_news_economia,heraldo_aragon,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
heraldo_aragon,infolibre,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,expansion,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
bbc_mundo,google_news_economia,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,infolibre,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
eldiario,google_news_economia,42,2026-04-10 00:39:00+00:00,2026-04-10 00:39
infolibre,lavanguardia,41,2026-04-10 00:39:00+00:00,2026-04-10 00:39
elpais,heraldo_aragon,41,2026-04-10 00:39:00+00:00,2026-04-10 00:39
expansion,lavanguardia,41,2026-04-10 00:39:00+00:00,2026-04-10 00:39
expansion,infolibre,41,2026-04-10 00:39:00+00:00,2026-04-10 00:39
20minutos,expansion,41,2026-04-10 00:39:00+00:00,2026-04-10 00:39
google_news_politica,heraldo_aragon,49,2026-04-10 01:09:00+00:00,2026-04-10 01:09
google_news_politica,lavanguardia,47,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,google_news_politica,47,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,heraldo_aragon,47,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,google_news_politica,46,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,eldiario,46,2026-04-10 01:09:00+00:00,2026-04-10 01:09
eldiario,heraldo_aragon,46,2026-04-10 01:09:00+00:00,2026-04-10 01:09
eldiario,google_news_politica,46,2026-04-10 01:09:00+00:00,2026-04-10 01:09
heraldo_aragon,lavanguardia,46,2026-04-10 01:09:00+00:00,2026-04-10 01:09
google_news_economia,google_news_politica,45,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,lavanguardia,44,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,heraldo_aragon,44,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,expansion,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
expansion,heraldo_aragon,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
eldiario,expansion,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,bbc_mundo,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
eldiario,lavanguardia,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
google_news_politica,infolibre,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
expansion,google_news_politica,43,2026-04-10 01:09:00+00:00,2026-04-10 01:09
eldiario,google_news_economia,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,google_news_economia,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
heraldo_aragon,infolibre,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,eldiario,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
google_news_economia,heraldo_aragon,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,infolibre,42,2026-04-10 01:09:00+00:00,2026-04-10 01:09
bbc_mundo,elpais,41,2026-04-10 01:09:00+00:00,2026-04-10 01:09
expansion,infolibre,41,2026-04-10 01:09:00+00:00,2026-04-10 01:09
expansion,lavanguardia,41,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,expansion,41,2026-04-10 01:09:00+00:00,2026-04-10 01:09
20minutos,lavanguardia,41,2026-04-10 01:09:00+00:00,2026-04-10 01:09
google_news_politica,heraldo_aragon,49,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,heraldo_aragon,47,2026-04-10 01:39:00+00:00,2026-04-10 01:39
google_news_politica,lavanguardia,47,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,google_news_politica,47,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,eldiario,46,2026-04-10 01:39:00+00:00,2026-04-10 01:39
heraldo_aragon,lavanguardia,46,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,google_news_politica,46,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,heraldo_aragon,46,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,google_news_politica,46,2026-04-10 01:39:00+00:00,2026-04-10 01:39
google_news_economia,google_news_politica,45,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,bbc_mundo,44,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,heraldo_aragon,44,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,lavanguardia,44,2026-04-10 01:39:00+00:00,2026-04-10 01:39
expansion,heraldo_aragon,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,lavanguardia,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,expansion,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,expansion,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
google_news_politica,infolibre,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
expansion,google_news_politica,43,2026-04-10 01:39:00+00:00,2026-04-10 01:39
heraldo_aragon,infolibre,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
bbc_mundo,google_news_economia,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,infolibre,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,expansion,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
google_news_economia,heraldo_aragon,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
20minutos,eldiario,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,google_news_economia,42,2026-04-10 01:39:00+00:00,2026-04-10 01:39
infolibre,lavanguardia,41,2026-04-10 01:39:00+00:00,2026-04-10 01:39
eldiario,infolibre,41,2026-04-10 01:39:00+00:00,2026-04-10 01:39
elpais,infolibre,41,2026-04-10 01:39:00+00:00,2026-04-10 01:39
expansion,infolibre,41,2026-04-10 01:39:00+00:00,2026-04-10 01:39
google_news_politica,heraldo_aragon,49,2026-04-10 02:09:00+00:00,2026-04-10 02:09
google_news_politica,lavanguardia,47,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,heraldo_aragon,47,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,google_news_politica,47,2026-04-10 02:09:00+00:00,2026-04-10 02:09
eldiario,heraldo_aragon,46,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,google_news_politica,46,2026-04-10 02:09:00+00:00,2026-04-10 02:09
heraldo_aragon,lavanguardia,46,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,eldiario,46,2026-04-10 02:09:00+00:00,2026-04-10 02:09
eldiario,google_news_politica,46,2026-04-10 02:09:00+00:00,2026-04-10 02:09
google_news_economia,google_news_politica,45,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,lavanguardia,44,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,heraldo_aragon,44,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,bbc_mundo,44,2026-04-10 02:09:00+00:00,2026-04-10 02:09
eldiario,lavanguardia,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
google_news_politica,infolibre,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
expansion,heraldo_aragon,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,expansion,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
eldiario,expansion,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
expansion,google_news_politica,43,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,eldiario,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,expansion,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
google_news_economia,heraldo_aragon,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,infolibre,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
heraldo_aragon,infolibre,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
eldiario,google_news_economia,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
bbc_mundo,google_news_economia,42,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,elpais,41,2026-04-10 02:09:00+00:00,2026-04-10 02:09
expansion,infolibre,41,2026-04-10 02:09:00+00:00,2026-04-10 02:09
expansion,lavanguardia,41,2026-04-10 02:09:00+00:00,2026-04-10 02:09
20minutos,lavanguardia,41,2026-04-10 02:09:00+00:00,2026-04-10 02:09
google_news_politica,heraldo_aragon,49,2026-04-10 02:39:00+00:00,2026-04-10 02:39
google_news_politica,lavanguardia,47,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,heraldo_aragon,47,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,google_news_politica,47,2026-04-10 02:39:00+00:00,2026-04-10 02:39
eldiario,heraldo_aragon,46,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,google_news_politica,46,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,eldiario,46,2026-04-10 02:39:00+00:00,2026-04-10 02:39
heraldo_aragon,lavanguardia,46,2026-04-10 02:39:00+00:00,2026-04-10 02:39
eldiario,google_news_politica,46,2026-04-10 02:39:00+00:00,2026-04-10 02:39
google_news_economia,google_news_politica,45,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,lavanguardia,44,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,bbc_mundo,44,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,heraldo_aragon,44,2026-04-10 02:39:00+00:00,2026-04-10 02:39
google_news_politica,infolibre,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
expansion,heraldo_aragon,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
eldiario,lavanguardia,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,google_news_economia,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
eldiario,expansion,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
bbc_mundo,expansion,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
expansion,google_news_politica,43,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,eldiario,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
google_news_economia,heraldo_aragon,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,expansion,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
heraldo_aragon,infolibre,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
eldiario,google_news_economia,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,infolibre,42,2026-04-10 02:39:00+00:00,2026-04-10 02:39
expansion,google_news_economia,41,2026-04-10 02:39:00+00:00,2026-04-10 02:39
expansion,infolibre,41,2026-04-10 02:39:00+00:00,2026-04-10 02:39
20minutos,elpais,41,2026-04-10 02:39:00+00:00,2026-04-10 02:39
expansion,lavanguardia,41,2026-04-10 02:39:00+00:00,2026-04-10 02:39
google_news_politica,heraldo_aragon,49,2026-04-10 03:09:00+00:00,2026-04-10 03:09
google_news_politica,lavanguardia,47,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,heraldo_aragon,47,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,google_news_politica,47,2026-04-10 03:09:00+00:00,2026-04-10 03:09
eldiario,heraldo_aragon,46,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,google_news_politica,46,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,eldiario,46,2026-04-10 03:09:00+00:00,2026-04-10 03:09
heraldo_aragon,lavanguardia,46,2026-04-10 03:09:00+00:00,2026-04-10 03:09
eldiario,google_news_politica,46,2026-04-10 03:09:00+00:00,2026-04-10 03:09
google_news_economia,google_news_politica,45,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,lavanguardia,44,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,bbc_mundo,44,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,heraldo_aragon,44,2026-04-10 03:09:00+00:00,2026-04-10 03:09
google_news_politica,infolibre,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
expansion,heraldo_aragon,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
eldiario,lavanguardia,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,google_news_economia,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
eldiario,expansion,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
bbc_mundo,expansion,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
expansion,google_news_politica,43,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,eldiario,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
google_news_economia,heraldo_aragon,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,expansion,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
heraldo_aragon,infolibre,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
eldiario,google_news_economia,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,infolibre,42,2026-04-10 03:09:00+00:00,2026-04-10 03:09
expansion,google_news_economia,41,2026-04-10 03:09:00+00:00,2026-04-10 03:09
expansion,infolibre,41,2026-04-10 03:09:00+00:00,2026-04-10 03:09
20minutos,elpais,41,2026-04-10 03:09:00+00:00,2026-04-10 03:09
